symbol,vol_z_thr,div_z_thr,direction,dir_label,horizon,horizon_label,n_signals,win_rate,profit_factor,avg_return,max_drawdown,gains,losses,wins,losses
TT,2.25,1.5,SHORT,fiz_long_yur_short,24,120m,544,47.4,1.02,0.006,19.93,149.62,286,258,286
TT,2.25,1.5,SHORT,fiz_long_yur_short,48,240m,544,46.5,0.97,-0.009,32.221,189.82,291,253,291
TT,2.5,0.5,LONG,fiz_short_yur_long,3,15m,993,44.9,0.88,-0.018,27.335,137.83,547,446,547
TT,2.5,0.5,LONG,fiz_short_yur_long,6,30m,993,44.2,1.0,-0.001,21.619,177.76,554,439,554
TT,2.5,0.5,LONG,fiz_short_yur_long,12,60m,993,46.7,1.13,0.03,27.504,252.75,529,464,529
TT,2.5,0.5,LONG,fiz_short_yur_long,24,120m,993,45.2,1.14,0.037,18.754,291.94,544,449,544
TT,2.5,0.5,LONG,fiz_short_yur_long,48,240m,993,44.2,0.92,-0.033,63.945,355.85,554,439,554
TT,2.5,0.5,SHORT,fiz_long_yur_short,3,15m,1017,43.8,0.97,-0.004,20.455,129.15,572,445,572
TT,2.5,0.5,SHORT,fiz_long_yur_short,6,30m,1017,44.1,1.08,0.013,15.355,172.44,569,448,569
TT,2.5,0.5,SHORT,fiz_long_yur_short,12,60m,1017,43.6,0.87,-0.027,39.702,190.03,574,443,574
TT,2.5,0.5,SHORT,fiz_long_yur_short,24,120m,1017,45.7,0.94,-0.016,38.267,260.41,552,465,552
TT,2.5,0.5,SHORT,fiz_long_yur_short,48,240m,1017,46.8,0.93,-0.028,49.731,355.23,541,476,541
TT,2.5,0.75,LONG,fiz_short_yur_long,3,15m,876,45.3,0.92,-0.012,19.645,122.76,479,397,479
TT,2.5,0.75,LONG,fiz_short_yur_long,6,30m,876,44.3,1.05,0.009,19.407,164.11,488,388,488
TT,2.5,0.75,LONG,fiz_short_yur_long,12,60m,876,46.5,1.13,0.03,21.325,225.97,469,407,469
TT,2.5,0.75,LONG,fiz_short_yur_long,24,120m,876,45.1,1.16,0.041,18.539,262.45,481,395,481
TT,2.5,0.75,LONG,fiz_short_yur_long,48,240m,876,43.6,0.9,-0.041,55.871,315.39,494,382,494
TT,2.5,0.75,SHORT,fiz_long_yur_short,3,15m,895,43.0,0.94,-0.008,25.37,111.99,510,385,510
TT,2.5,0.75,SHORT,fiz_long_yur_short,6,30m,895,43.8,1.14,0.021,14.019,151.66,503,392,503
TT,2.5,0.75,SHORT,fiz_long_yur_short,12,60m,895,43.4,0.88,-0.026,37.494,168.46,507,388,507
TT,2.5,0.75,SHORT,fiz_long_yur_short,24,120m,895,45.0,0.94,-0.015,38.357,228.58,492,403,492
TT,2.5,0.75,SHORT,fiz_long_yur_short,48,240m,895,46.0,0.94,-0.021,48.355,310.93,483,412,483
TT,2.5,1.0,LONG,fiz_short_yur_long,3,15m,739,46.3,1.01,0.002,16.493,109.71,397,342,397
